6.000000,18.000000,0.000000,0.157895,0.473684,6.782631
54.000000,6.000000,0.000000,1.421053,0.157895,6.782631
54.000000,12.000000,0.000000,1.421053,0.315789,6.782631
30.000000,0.000000,0.000000,0.789474,0.000000,6.782631
6.000000,30.000000,0.000000,0.157895,0.789474,6.782631
54.000000,18.000000,0.000000,1.421053,0.473684,6.782631
24.000000,18.000000,0.000000,0.631579,0.473684,6.782631
24.000000,12.000000,0.000000,0.631579,0.315789,6.782631
12.000000,12.000000,0.000000,0.315789,0.315789,6.782631
42.000000,0.000000,0.000000,1.105263,0.000000,6.782631
30.000000,6.000000,0.000000,0.789474,0.157895,6.782631
6.000000,12.000000,0.000000,0.157895,0.315789,6.782631
54.000000,0.000000,0.000000,1.421053,0.000000,6.782631
42.000000,24.000000,0.000000,1.105263,0.631579,6.782631
18.000000,18.000000,0.000000,0.473684,0.473684,6.782631
48.000000,12.000000,0.000000,1.263158,0.315789,6.782631
18.000000,12.000000,0.000000,0.473684,0.315789,6.782631
0.000000,12.000000,0.000000,0.000000,0.315789,6.782631
48.000000,0.000000,0.000000,1.263158,0.000000,6.782631
0.000000,18.000000,0.000000,0.000000,0.473684,6.782631
48.000000,6.000000,0.000000,1.263158,0.157895,6.782631
12.000000,36.000000,0.000000,0.315789,0.947368,6.782631
36.000000,6.000000,0.000000,0.947368,0.157895,6.782631
18.000000,30.000000,0.000000,0.473684,0.789474,6.782631
42.000000,18.000000,0.000000,1.105263,0.473684,6.782631
48.000000,24.000000,0.000000,1.263158,0.631579,6.782631
24.000000,24.000000,0.000000,0.631579,0.631579,6.782631
6.000000,24.000000,0.000000,0.157895,0.631579,6.782631
0.000000,24.000000,0.000000,0.000000,0.631579,6.782631
12.000000,18.000000,0.000000,0.315789,0.473684,6.782631
48.000000,18.000000,0.000000,1.263158,0.473684,6.782631
54.000000,30.000000,0.000000,1.421053,0.789474,6.782631
36.000000,18.000000,0.000000,0.947368,0.473684,6.782631
30.000000,12.000000,0.000000,0.789474,0.315789,6.782631
42.000000,6.000000,0.000000,1.105263,0.157895,6.782631
36.000000,12.000000,0.000000,0.947368,0.315789,6.782631
0.000000,42.000000,0.000000,0.000000,1.105263,6.782631
48.000000,30.000000,0.000000,1.263158,0.789474,6.782631
12.000000,30.000000,0.000000,0.315789,0.789474,6.782631
36.000000,0.000000,0.000000,0.947368,0.000000,6.782631
36.000000,24.000000,0.000000,0.947368,0.631579,6.782631
24.000000,30.000000,0.000000,0.631579,0.789474,6.782631
6.000000,36.000000,0.000000,0.157895,0.947368,6.782631
18.000000,36.000000,0.000000,0.473684,0.947368,6.782631
42.000000,30.000000,0.000000,1.105263,0.789474,6.782631
6.000000,42.000000,0.000000,0.157895,1.105263,6.782631
36.000000,30.000000,0.000000,0.947368,0.789474,6.782631
30.000000,24.000000,0.000000,0.789474,0.631579,6.782631
54.000000,24.000000,0.000000,1.421053,0.631579,6.782631
0.000000,30.000000,0.000000,0.000000,0.789474,6.782631
30.000000,18.000000,0.000000,0.789474,0.473684,6.782631
42.000000,12.000000,0.000000,1.105263,0.315789,6.782631
18.000000,24.000000,0.000000,0.473684,0.631579,6.782631
30.000000,30.000000,0.000000,0.789474,0.789474,6.782631
12.000000,48.000000,0.000000,0.315789,1.263158,6.782631
24.000000,42.000000,0.000000,0.631579,1.105263,6.782631
24.000000,48.000000,0.000000,0.631579,1.263158,6.782631
54.000000,36.000000,0.000000,1.421053,0.947368,6.782631
30.000000,42.000000,0.000000,0.789474,1.105263,6.782631
0.000000,36.000000,0.000000,0.000000,0.947368,6.782631
12.000000,0.000000,-44.000000,0.315789,0.000000,5.624737
18.000000,54.000000,0.000000,0.473684,1.421053,6.782631
18.000000,42.000000,0.000000,0.473684,1.105263,6.782631
